517,收涩、止痛、止血、健胃、消食
518,健胃、消食、止泻
519,解毒、消炎、止痛、清热
520,平肝、解郁、明目、祛风
521,燥湿、解毒、清热
522,无
523,止血
524,除湿、利水、活血、止痛、消肿、祛风
525,祛瘀、解毒、凉血、清热
526,燥湿、抗癌、解毒
527,利小便、祛风湿、解疮毒
528,散瘀、解毒、活血、清热
529,宁心、安神、解毒、活络、止痛、消肿
530,散结、软坚、活血、止痛
531,调经、和血
532,解毒、利湿、消肿、清热
533,活血、止痛、泻火、清热
534,解毒、利湿、清热、祛风
535,除湿、舒筋、散寒、祛风
536,追风、活络、壮阳、舒筋、散寒、补肾
537,补气、生津、止渴
538,润澡、解毒、通窍
539,祛风、解毒、散结、平肝、定惊、清热
540,疗疮、解表、解毒、清热
541,除湿、通络、活血、止咳、祛风
542,除湿、祛风、解毒、通络、消肿、清热
543,杀虫
544,滋阴、解毒、生津、清热
545,降火消痰平喘
546,解毒、去积、止痛、杀虫、消肿、燥湿
547,消食、除烦渴、解毒、清头目、化痰、利尿
548,调经、解毒、活血、强心、利尿、清热
549,宽胸、开胃、醒酒、怡神、生津、清热
550,解毒、消肿
551,消积、散瘀、消毒、利湿、止血、下气
552,调经、止疼、活血、理气
553,活血、驱虫、利尿
554,消积、通经络、祛风湿、止痛
555,解表、解毒、利湿、清肺、补虚、健脾
556,消积、平喘、散结、止咳
557,安神、行气、活血、止痛
558,解毒、利水、通淋、清热
559,散瘀、解毒、止痛、清热
560,燥湿温中祛痰截疟
561,散热、散风、利水、活血、截疟、舒筋、健脾
562,温中、行气、燥湿、健脾
563,降血糖
564,祛风湿、通经络
565,散瘀、安神、妥毒、养心
566,解毒、活血、消肿、祛风
567,除湿、散瘀、止痛、祛风
568,解毒、利水、消肿、清热
569,宁心、安神、利水、清热
570,行气、止痛、散寒、祛风
571,行血气、散风、止痛、散寒
572,降压、止痢、祛风
573,除湿、解毒、降压、平肝、杀虫、祛风
574,止痛、解毒、祛风
575,解毒、利水、消肿、祛风
576,平喘、祛痰、镇咳
577,除湿、祛风
578,解表、平喘、化痰、止咳
579,除湿、解毒、疏风、行气、活血、截疟、清热
580,解毒、散结、消肿、清热
581,除湿、解毒、行气、消肿、降血压、健脾、祛风
582,解毒、祛风湿、消肿、降血压
583,解毒、降压
584,强盘骨、祛风湿、活血、消肿
585,活血、解毒、清热
586,祛痰、泻下、解毒、杀虫、止咳、清热
587,祛湿、止痛
588,目咳、止痛、散寒
589,解毒、消肿
590,解毒、消肿
591,利湿、清热
592,祛风、止痛、止痒
593,消肿毒、清湿热
594,祛风、散瘀、解毒、活血、消肿、清热
595,除湿、活血、止痛、祛风
596,散瘀、止血
597,调经、散瘀、活血、止痛
598,解毒、消肿
599,解毒、利尿、止咳、清热
600,解毒、理肺、止咳、清热
601,截疟、滋阴、补虚
602,定惊、祛风
603,消积、定惊、壮骨、益气
604,行气、活血
605,抗癌
606,除湿、解毒、活血、止痛、利尿、祛风
607,鲜毒、清热
608,消积、散瘀、消肿、补虚
609,行气活血止痛、祛风湿
610,消积、解毒、定惊、止痛
611,去腐、生肌、接骨、消肿
612,和胃、温中、理气、止呕
613,行气、止痛、温通经脉
614,止渴、疗疳、杀虫、生津
615,退翳、明目、止血、祛风
616,解毒、消肿、止痢、止血
617,除湿、通经、活血、化浊、和胃、祛风
618,止痛、解毒、透疹
619,疗疮、止渴、解毒、止血
620,止血、解毒
621,利尿渗湿止血、解毒
622,止泻、解毒、敛疮、止血
623,止血、敛疮
624,降平、凉血、止血、止带
625,解毒、利水、消肿、健脾
626,疗伤、接骨
627,散瘀、止血、清热、利湿
628,除湿、清热
629,胜湿、活血、止痛、祛风
630,凉血、止咳、止血、清热
631,解毒、止痛、消肿、清热
632,清热、解毒
633,调经、生肌、明目、止血、清肝
634,解毒、收敛、止血、清热
635,利湿、清热
636,健胃、行气、解毒
637,利咽、解毒、清肺、消肿、止血
638,解毒、清热
639,除湿、祛风
640,祛瘀、活血、止痛、消肿
641,除湿、祛风
642,除烦、补阴、清热
643,消肿、和胃
644,劫痰、截疟
645,调经、强筋骨、活血、补肝肾
646,行气、止痛、强腰膝、补肝肾
647,解毒、平肝、利湿、祛风
648,活血、止痛、化痰、止咳
649,补肾、解毒、养阴、清热
650,舒肝、清泄湿热、利胆
651,散瘀、解毒、清暑、消肿
652,凉肝、润肺、止痛、消肿、止咳、清热
653,凉肝、定惊、明目、祛风
654,通窍、散瘀、驱虫、解毒、止血
655,散瘀、解毒、散寒、祛风
656,明目、温肾、解毒
657,通阳、散寒
658,通阳、解毒、杀虫、发表
659,解毒、凉血、利尿、止血
660,解毒、平肝、利湿、清热
661,利水、止血
662,滋肾、利水、清肝、明目、健脾
663,利水、杀虫、解毒
664,明目、利尿、祛风
665,解毒、疏风、消肿、清热
666,安神、润肠、通便、养心
667,凉血、化痰、止痢、止咳、止血、清热
668,解毒、敛疮、活络、祛风
669,通络、活血、止痛、祛风
670,活络、止痛、舒筋、祛风
671,催乳
672,除湿、祛风、解毒、清热
673,止渴、除烦、利尿、清心
674,missing
675,除烦、凉血、止呕、清热
676,止渴、解毒、止血、清热
677,除烦、定惊、化痰、清热
678,止血
679,下乳
680,明目、解毒
681,滋阴、潜阳
682,利湿、解毒、清热
683,解毒、散结、活血、凉血、通淋、止咳
684,解毒、祛署、杀虫、化湿
685,除湿、行气、止痛、祛风
686,散瘀、解毒、消肿、祛风
687,解毒、利湿、止血、清热
688,燥湿、杀虫、解毒
689,利咽、宣散风热、透疹、退翳、止痉、明目、祛风
690,熄风、透疹、疏散、风热、退翳、止痉、明目
691,解酒、杀虫、生津、涩肠、止血
692,消积、散瘀、解毒、安蛔、止血
693,玫毒、通经、散结、活血
694,杀虫、燥湿、涩肠、止血、止带、清热
695,除烦、止血、止呕、清热
696,消食、杀鱼蟹毒、解酲、化痰、快气利隔、降逆、和胃
697,理气、止痛
698,解鱼蟹毒、宽胸、醒酒、理毛、降逆、消瘿
699,散瘀、止痛
700,行气、化痰、降逆、健脾
701,解毒、活血、止痛、清热
702,血、益气养、利骨、舒筋
703,活血、利湿、止痛、理气、舒筋、祛风
704,missing
705,利咽、清热
706,祛痰、解毒、除痹、利湿、化痰、消肿、祛风
707,降血压、消肿、消疮
708,解毒、化痰、止咳、清热
709,调经、补虚、和胃、健脾
710,开胃、利水、消肿、健脾
711,解毒、退翳、消肿、明目
712,补脾、补胃、益肺肾
713,定痛、消肿、止血、化瘀
714,利咽、解毒、生津、清热
715,镇痛、解痉
